neighbourhood,city,n_listings,median_price_eur,mean_price_eur,mean_log_price,mean_review_rating,mean_composite,mean_cleanliness,pct_entire_home,pct_superhost,pct_multi_listing,pct_at_risk,mean_availability_365,mean_occupancy,mean_revenue_eur,mean_dist_km,mean_sentiment,pct_has_revenue,pct_has_sentiment,dist_zone,listing_share,supply_demand_imbalance,competitive_saturation_score,opportunity_score,price_confidence,price_confidence_note
ΓΚΑΖΙ,athens,108,84.0,105.62962962962963,4.512105712793563,0.9638703703703704,9.663966666666669,4.862407407407408,0.9629629629629628,0.7407407407407407,0.7407407407407407,0.6574074074074074,265.1851851851852,77.21296296296296,7739.564814814815,2.2007693426815447,0.5189285559058588,1.0,0.925925925925926,near_1_3km,0.0075832046060946,50.0,0.7407,0.6408,observed,All Athens listings use IAB observed prices
ΓΚΥΖΗ,athens,98,53.0,57.94897959183673,4.007525885987654,0.9613061224489796,9.601072448979592,4.757244897959184,0.9285714285714286,0.4285714285714285,0.5612244897959183,0.6632653061224489,254.3469387755102,40.51020408163265,2184.561224489796,2.0988004590913896,0.45482112432979,1.0,0.9081632653061223,near_1_3km,0.0068810560314562,50.0,0.5082,0.475,observed,All Athens listings use IAB observed prices
ΓΟΥΒΑ,athens,94,72.5,83.8936170212766,4.322430494531953,0.966127659574468,9.667530851063828,4.840744680851064,1.0,0.5957446808510638,0.5106382978723404,0.5638297872340425,260.6808510638298,58.45744680851064,4031.968085106383,1.7982372752193256,0.4276198317513124,1.0,0.8723404255319149,near_1_3km,0.0066001966016008,50.0,0.5447,0.6076,observed,All Athens listings use IAB observed prices
ΓΟΥΔΙ,athens,259,69.0,77.82239382239382,4.258153464143186,0.953930501930502,9.602926254826256,4.776756756756757,0.942084942084942,0.3938223938223938,0.6293436293436293,0.5868725868725869,264.88030888030886,43.9034749034749,3100.5250965250966,2.510977451861919,0.3783897577113596,1.0,0.8108108108108109,near_1_3km,0.0181856480831343,24.1418,0.5351,0.3679,observed,All Athens listings use IAB observed prices
ΕΛΛΗΝΟΡΩΣΩΝ,athens,59,58.0,60.33898305084746,4.059013313026261,0.958542372881356,9.603333898305086,4.788474576271186,0.9491525423728814,0.3898305084745763,0.5423728813559322,0.6779661016949152,274.864406779661,54.77966101694916,3021.084745762712,4.114364771338315,0.3409937101594484,1.0,0.847457627118644,mid_3_5km,0.0041426765903665,50.0,0.4814,0.4876,observed,All Athens listings use IAB observed prices
ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,athens,3030,110.0,144.44125412541254,4.781988807144815,0.9570864686468646,9.648111782178216,4.820280528052805,0.9145214521452144,0.4178217821782178,0.8782178217821782,0.5570957095709571,266.07029702970294,73.23762376237623,8833.504290429042,0.6657122083326792,0.5466502502171401,1.0,0.7844884488448844,centre_0_1km,0.2127510181154332,3.4424,0.6941,0.4022,observed,All Athens listings use IAB observed prices
ΖΑΠΠΕΙΟ,athens,203,116.0,170.51724137931035,4.873997755223616,0.9654581280788176,9.715619704433498,4.842216748768473,0.9458128078817734,0.4630541871921182,0.8325123152709359,0.541871921182266,283.3743842364532,109.73399014778325,15416.103448275862,0.8675026898502516,0.5850665052420405,1.0,0.8719211822660099,centre_0_1km,0.0142536160651593,50.0,0.6847,0.9552,observed,All Athens listings use IAB observed prices
ΘΗΣΕΙΟ,athens,447,92.0,122.668903803132,4.628100479046988,0.9635659955257272,9.698737807606264,4.839753914988815,0.8948545861297539,0.4966442953020134,0.7248322147651006,0.4854586129753915,268.72930648769574,94.46532438478748,9676.221476510069,1.4803207516491526,0.5716837997701395,1.0,0.8366890380313199,near_1_3km,0.0313860412863361,30.0979,0.6336,0.684,observed,All Athens listings use IAB observed prices
ΙΛΙΣΙΑ,athens,215,81.0,103.4093023255814,4.476906093499696,0.968093023255814,9.709587906976743,4.858232558139535,0.958139534883721,0.5069767441860465,0.6930232558139535,0.6232558139534884,260.6279069767442,49.730232558139534,4173.581395348837,1.618898474946767,0.4754509840585019,1.0,0.8697674418604651,near_1_3km,0.0150961943547254,32.9422,0.6186,0.4363,observed,All Athens listings use IAB observed prices
ΚΕΡΑΜΕΙΚΟΣ,athens,408,83.0,108.43627450980392,4.505346784798272,0.952720588235294,9.561580147058825,4.764460784313726,0.8995098039215687,0.5220588235294118,0.7892156862745098,0.6053921568627451,272.1519607843137,86.0220588235294,8409.316176470587,1.586516899615099,0.5044124374110016,1.0,0.8946078431372549,near_1_3km,0.0286476618452464,30.0276,0.6824,0.5514,observed,All Athens listings use IAB observed prices
ΚΟΛΟΚΥΝΘΟΥ,athens,14,44.5,48.42857142857143,3.865298584919099,0.9747142857142858,9.713471428571427,4.831428571428572,1.0,0.3571428571428571,0.4285714285714285,0.7142857142857143,281.2857142857143,60.642857142857146,2742.428571428572,3.467307115078803,0.4188630348654613,1.0,0.8571428571428571,mid_3_5km,0.0009830080044937,50.0,0.4,0.4507,observed,All Athens listings use IAB observed prices
ΚΟΛΩΝΑΚΙ,athens,474,102.0,129.7405063291139,4.716232733659879,0.9545822784810126,9.627266666666667,4.786708860759494,0.9430379746835444,0.4177215189873418,0.7194092827004219,0.609704641350211,268.915611814346,55.232067510548525,6442.162447257384,0.8161499226773848,0.5916109461439093,1.0,0.7932489451476793,centre_0_1km,0.0332818424378598,16.5953,0.5987,0.3899,observed,All Athens listings use IAB observed prices
ΚΟΛΩΝΟΣ,athens,128,54.5,65.75,4.097202541228291,0.95984375,9.60287109375,4.800625,0.9140625,0.3984375,0.640625,0.5234375,249.265625,67.125,4582.8515625,2.6937750234583384,0.3927082267416535,1.0,0.796875,near_1_3km,0.0089875017553714,50.0,0.5438,0.6557,observed,All Athens listings use IAB observed prices
ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,athens,1333,98.0,123.57764441110278,4.666772875854877,0.9638784696174044,9.701456114028506,4.839039759939984,0.9752438109527382,0.5341335333833458,0.7471867966991748,0.5348837209302325,269.9444861215304,98.7966991747937,11231.42460615154,1.416833851045047,0.5908726764922128,1.0,0.886721680420105,near_1_3km,0.0935964049992978,10.5556,0.662,0.5429,observed,All Athens listings use IAB observed prices
ΚΥΨΕΛΗ,athens,256,54.0,66.3515625,4.084908704966749,0.956484375,9.579049609375,4.7753125,0.9296875,0.45703125,0.7265625,0.55078125,236.3125,57.8125,2799.1484375,2.682103795911154,0.4305610388054743,1.0,0.84765625,near_1_3km,0.0179750035107428,32.1627,0.6188,0.4482,observed,All Athens listings use IAB observed prices
ΛΥΚΑΒΗΤΤΟΣ,athens,182,82.0,101.45604395604396,4.505124064429947,0.9591318681318682,9.63405934065934,4.793956043956044,0.9615384615384616,0.445054945054945,0.6648351648351648,0.5659340659340659,247.0879120879121,46.97802197802198,4129.373626373626,1.149988502324329,0.5646582492735251,1.0,0.7967032967032966,near_1_3km,0.0127791040584187,36.7616,0.5769,0.5093,observed,All Athens listings use IAB observed prices
ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,athens,1011,72.0,88.87833827893175,4.341756348760815,0.9580336300692384,9.603563699307616,4.810662710187932,0.9357072205736894,0.4985163204747774,0.6943620178041543,0.5499505440158259,251.0662710187933,65.91592482690406,4740.460929772503,1.3219224017401552,0.489902917428211,1.0,0.8130563798219584,near_1_3km,0.0709872208959415,9.2856,0.616,0.3331,observed,All Athens listings use IAB observed prices
ΝΕΑ ΚΥΨΕΛΗ,athens,49,49.0,56.755102040816325,3.96980702723214,0.9593061224489796,9.57714693877551,4.775714285714286,0.979591836734694,0.3673469387755102,0.4693877551020408,0.5306122448979592,238.3265306122449,51.53061224489796,2635.3673469387754,2.799213921149087,0.4540707274313234,1.0,0.9183673469387756,near_1_3km,0.0034405280157281,50.0,0.4286,0.5936,observed,All Athens listings use IAB observed prices
ΝΕΟΣ ΚΟΣΜΟΣ,athens,1097,70.0,91.17046490428442,4.367473464910292,0.9624703737465816,9.656491795806746,4.8140200546946215,0.9699179580674568,0.4949863263445761,0.6773017319963537,0.5460346399270738,257.78395624430266,82.3947128532361,6845.655423883318,1.7544125225446858,0.4896702164506267,1.0,0.8714676390154968,near_1_3km,0.0770256986378317,10.697,0.6044,0.4079,observed,All Athens listings use IAB observed prices
ΝΙΡΒΑΝΑ,athens,149,46.0,54.79865771812081,3.941843936088461,0.9553825503355704,9.513721476510067,4.77979865771812,0.8993288590604027,0.3288590604026846,0.610738255033557,0.5771812080536913,259.744966442953,72.21476510067114,3758.241610738255,3.91749089923585,0.3732739652672478,1.0,0.8322147651006712,mid_3_5km,0.010462013762112,50.0,0.498,0.5891,observed,All Athens listings use IAB observed prices
ΠΑΓΚΡΑΤΙ,athens,587,68.0,81.1686541737649,4.281592382503501,0.9600068143100512,9.643700170357752,4.7939352640545145,0.9727427597955708,0.4735945485519591,0.6115843270868825,0.5843270868824532,255.59795570698464,62.45315161839864,4958.279386712095,1.3362498794059017,0.51726906591757,1.0,0.879045996592845,near_1_3km,0.0412161213312737,15.1526,0.5564,0.3562,observed,All Athens listings use IAB observed prices
ΠΑΤΗΣΙΑ,athens,145,47.0,54.33103448275862,3.912035912065557,0.9525241379310344,9.46984275862069,4.745379310344828,0.9310344827586208,0.3034482758620689,0.5655172413793104,0.7448275862068966,269.5655172413793,50.765517241379314,2390.4,4.1239403755969,0.3461203042558754,1.0,0.8344827586206897,mid_3_5km,0.0101811543322567,49.8622,0.4607,0.4152,observed,All Athens listings use IAB observed prices
ΠΕΔΙΟ ΑΡΕΩΣ,athens,89,64.0,81.65168539325843,4.243251875892902,0.9462696629213484,9.506349438202248,4.77314606741573,0.9213483146067416,0.4943820224719101,0.7078651685393258,0.651685393258427,254.51685393258427,42.674157303370784,3429.2696629213483,2.1578080735907474,0.4958150731465415,1.0,0.8426966292134831,near_1_3km,0.0062491223142817,50.0,0.6225,0.5203,observed,All Athens listings use IAB observed prices
ΠΕΝΤΑΓΩΝΟ,athens,2,41.5,41.5,3.7461015213093702,0.961,9.67855,4.705,0.5,0.0,1.0,0.5,238.0,36.0,1620.0,4.618886151059475,0.36777,1.0,0.5,mid_3_5km,0.0001404297149276,50.0,0.6,0.5884,observed,All Athens listings use IAB observed prices
ΠΕΤΡΑΛΩΝΑ,athens,427,73.0,82.00468384074941,4.307243167599456,0.9654754098360656,9.661205854800937,4.8044964871194376,0.9718969555035128,0.5081967213114754,0.6955503512880562,0.5573770491803278,257.3161592505855,75.81733021077284,5912.44262295082,2.3194989870359723,0.4858513366325233,1.0,0.882903981264637,near_1_3km,0.0299817441370594,25.2878,0.6206,0.4815,observed,All Athens listings use IAB observed prices
ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,athens,158,48.0,59.151898734177216,3.9945806637650025,0.9394556962025316,9.38828924050633,4.726645569620253,0.9113924050632912,0.3987341772151899,0.5886075949367089,0.6518987341772152,264.94303797468353,53.05696202531646,2668.943037974684,3.0326684068535874,0.3761363933179695,1.0,0.7658227848101266,mid_3_5km,0.0110939474792866,47.8251,0.5127,0.4818,observed,All Athens listings use IAB observed prices
ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,athens,501,54.0,67.41317365269461,4.068875320627335,0.9394610778443114,9.369780439121756,4.701477045908184,0.9461077844311376,0.3093812375249501,0.6287425149700598,0.5688622754491018,240.30738522954093,61.98203592814371,3857.556886227545,2.395692499947418,0.3984112577010672,1.0,0.8662674650698603,near_1_3km,0.0351776435893835,17.6197,0.501,0.3552,observed,All Athens listings use IAB observed prices
ΠΟΛΥΓΩΝΟ,athens,20,49.0,54.5,3.94782111788208,0.9793,9.772415,4.882499999999999,0.95,0.25,0.4,0.7,300.85,32.2,1907.6,2.8032985336485714,0.5079763848971541,1.0,0.65,near_1_3km,0.0014042971492767,50.0,0.34,0.4378,observed,All Athens listings use IAB observed prices
ΠΡΟΜΠΟΝΑ,athens,8,46.5,48.125,3.862392844102866,0.96675,9.63715,4.67625,0.875,0.5,0.625,0.625,277.875,36.25,1742.25,5.762991410464825,0.1656356944444444,1.0,1.0,far_5km_plus,0.0005617188597107,50.0,0.575,0.4926,observed,All Athens listings use IAB observed prices
ΡΗΓΙΛΛΗΣ,athens,5,100.0,125.4,4.763645914766311,0.852,9.45028,4.936,1.0,0.4,0.4,0.8,244.6,93.2,8871.2,0.672057532976829,0.3526474444444444,1.0,1.0,centre_0_1km,0.0003510742873191,50.0,0.4,0.5602,observed,All Athens listings use IAB observed prices
ΡΙΖΟΥΠΟΛΗ,athens,12,38.5,46.16666666666666,3.8052910959403903,0.9101666666666668,9.30525,4.585,0.75,0.3333333333333333,0.5833333333333334,0.75,283.5,40.5,2164.0,5.846907453576986,0.2278198468660968,1.0,1.0,far_5km_plus,0.000842578289566,50.0,0.4833,0.4055,observed,All Athens listings use IAB observed prices
ΣΕΠΟΛΙΑ,athens,56,55.0,70.5,4.104625516907334,0.9698928571428572,9.649992857142855,4.845357142857142,0.875,0.4642857142857143,0.5,0.625,252.05357142857144,47.69642857142857,2429.7321428571427,3.594870570639049,0.3018218962760665,1.0,0.8035714285714286,mid_3_5km,0.003932032017975,50.0,0.4857,0.5126,observed,All Athens listings use IAB observed prices
ΣΤΑΔΙΟ,athens,234,73.5,92.6153846153846,4.398521142303339,0.9680769230769232,9.712510256410257,4.834188034188035,0.9658119658119658,0.5341880341880342,0.6752136752136753,0.5427350427350427,244.63247863247864,82.2051282051282,7123.961538461538,1.159574788401009,0.5632746917380821,1.0,0.8333333333333334,near_1_3km,0.0164302766465384,50.0,0.6188,0.7141,observed,All Athens listings use IAB observed prices
ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,athens,74,49.5,65.32432432432432,4.060209377935361,0.9419459459459458,9.446756756756756,4.7636486486486485,0.918918918918919,0.5135135135135135,0.5,0.5405405405405406,246.6891891891892,86.87837837837837,4608.054054054054,2.3483501164592084,0.4661935316282406,1.0,0.9054054054054054,near_1_3km,0.0051958994523241,50.0,0.5054,0.6429,observed,All Athens listings use IAB observed prices
Batignolles-Monceau,paris,8271,80.0,88.21158263813324,4.398802571990981,0.942162253657357,9.539842038447588,7.38618006248225,0.8842945230322815,0.1485914641518559,0.3960826985854189,,133.5305610324431,51.1948377845492,4023.6139989245385,4.6915443576583,0.6865720782703041,0.6745254503687583,0.3269254020070125,mid_3_5km,0.0684634422932066,7.4777,0.2971,0.296,mixed,48% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Bourse,paris,4214,80.0,102.8560749881348,4.531293848453021,0.9331338395823446,9.487865068818223,7.092607680332122,0.9150450878025628,0.2202183198860939,0.5897009966777409,,164.69996555287634,92.60626937650706,7466.733895969686,1.5106195040104624,0.6557526159003224,0.6888941623160892,0.4067394399620313,near_1_3km,0.0348815071724788,26.5488,0.4419,0.6926,mixed,50% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Buttes-Chaumont,paris,6738,80.0,74.76536064113981,4.253872793962004,0.9438753339269812,9.52569339566637,7.359256046705588,0.8569308400118729,0.1154645295339863,0.3103294746215494,,105.74233952135988,45.93737418921941,3441.1936926862,3.993082120686561,0.6976480644418533,0.6635500148411991,0.3435737607598694,mid_3_5km,0.0557739903484011,8.2363,0.2324,0.26,mixed,46% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Buttes-Montmartre,paris,13121,80.0,79.73679597591646,4.321118211109747,0.9443290907705204,9.528028465818153,7.388887660515349,0.9064857861443488,0.1457206005639814,0.3091989939791174,,107.2834156993449,54.29134582231927,4205.306803815653,3.961544583389519,0.6859199915930924,0.6631354317506287,0.3466961359652465,mid_3_5km,0.1086094579046263,4.9988,0.2438,0.2899,mixed,46% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Elysee,paris,1650,120.0,159.47272727272727,4.857906098913547,0.9275090909090908,9.48216793939394,9.116969696969695,0.8042424242424242,0.1321212121212121,0.4739393939393939,,119.9624183006536,41.38398692810458,3153.766339869281,3.6268943784173446,,0.3709090909090909,0.0,mid_3_5km,0.0136579228368747,30.3004,0.3372,0.4108,observed,0% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Enclos-St-Laurent,paris,4557,80.0,94.73206056616196,4.414441568471014,0.9382861531709455,9.540015536537195,9.17906517445688,0.8630678077682686,0.1283739302172482,0.2530173359666447,,72.09925841414717,45.59783228750713,3515.090131203651,2.6085472028041066,,0.3846829054202326,0.0,near_1_3km,0.0377206996167504,12.0883,0.2032,0.2952,observed,0% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Entrepôt,paris,3828,80.0,78.28683385579937,4.364354688854775,0.9499049111807732,9.52910564263323,4.689534809111326,0.89576802507837,0.2283176593521421,0.5415360501567398,,132.04649947753396,76.02115987460814,5937.188087774294,2.173605112298434,0.6877837632646056,1.0,0.7996342737722049,near_1_3km,0.0316863809815493,23.9917,0.4162,0.5624,estimated,100% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Gobelins,paris,4068,80.0,79.96116027531957,4.309505592986059,0.9391843657817108,9.52190796460177,7.3826568466994,0.8242379547689282,0.1541297935103245,0.3485742379547689,,111.4534138061109,58.326291965296114,4429.7099207846095,2.9418805586534216,0.6689077548000388,0.6516715830875123,0.3411996066863323,mid_3_5km,0.0336729879396402,17.3214,0.2708,0.4019,mixed,45% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Hotel-de-Ville,paris,1944,108.0,134.25462962962962,4.743287546094855,0.9373713991769548,9.572648868312758,9.232510288065845,0.9068930041152264,0.184156378600823,0.4140946502057613,,114.16580976863752,64.91259640102828,5069.571979434448,0.787268996013838,,0.4002057613168724,0.0,centre_0_1km,0.016091516360536,40.3396,0.3221,0.627,observed,0% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Hôtel-de-Ville,paris,1758,80.0,79.47753128555176,4.379691402005202,0.9467792946530148,9.533341979522184,4.682470258922323,0.9277588168373152,0.2662116040955631,0.679749715585893,,152.62116040955632,91.24800910125144,7213.149032992036,0.597630340022526,0.681954181060497,1.0,0.8037542662116041,centre_0_1km,0.0145518959680156,50.0,0.5143,0.8567,estimated,100% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Louvre,paris,2702,80.0,115.0821613619541,4.617107680755536,0.9389837157660992,9.533769763138416,7.211274509803922,0.8789785344189489,0.2557364914877868,0.5888230940044411,,158.8896625602571,86.14997321906803,7185.695232994108,1.2414952257980298,0.6605297823950466,0.6909696521095485,0.3915618060695781,near_1_3km,0.0223658833365063,38.5185,0.4556,0.7654,mixed,49% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Luxembourg,paris,3658,80.0,111.83952979770366,4.577250450557106,0.937478950246036,9.52110604155276,7.342952671755724,0.8572990705303445,0.1998359759431383,0.5595954073264079,,148.157154340836,71.82435691318328,5770.466639871383,1.4369069153337812,0.683551241729666,0.6801530891197376,0.3531984691088026,near_1_3km,0.0302792010529016,23.7207,0.4157,0.5483,mixed,47% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Menilmontant,paris,3704,63.5,73.1104211663067,4.187497308514217,0.9387553995680346,9.532811636069114,9.155507559395248,0.8498920086393088,0.0974622030237581,0.1787257019438445,,47.44703389830509,25.88276836158192,1918.47104519774,3.778648925327186,,0.3822894168466522,0.0,mid_3_5km,0.0306599673865357,8.4419,0.1462,0.1518,observed,0% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Ménilmontant,paris,3023,80.0,78.22146873966258,4.364932502590479,0.954726430697982,9.573686999669205,4.686268788682582,0.9100231558054912,0.1693681773073106,0.4267284154813099,,123.3661925239828,54.85047965597089,4302.802844856104,3.529937458843829,0.6958015262965817,1.0,0.7297386701951704,mid_3_5km,0.0250229701429529,21.9201,0.3238,0.4285,estimated,100% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Observatoire,paris,4456,80.0,84.68727558348294,4.354193253672693,0.9389124775583484,9.522576929982046,7.420564516129032,0.8422351885098743,0.1586624775583483,0.3781418312387791,,120.71747831887926,57.200800533689126,4408.137531687792,3.242126762232082,0.6746964265446118,0.6728007181328546,0.3323608617594255,mid_3_5km,0.0368846691885538,15.508,0.2904,0.3862,mixed,45% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Opera,paris,3124,90.0,112.62708066581304,4.563787580606311,0.9366101152368758,9.5542302496799,9.18021766965429,0.8012163892445583,0.1526888604353393,0.3306658130601793,,95.818401937046,45.90476190476191,3514.480225988701,2.9281657959722365,,0.396606914212548,0.0,near_1_3km,0.0258590005711495,17.7519,0.2595,0.3393,observed,0% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Opéra,paris,2751,80.0,78.35496183206106,4.361994412432751,0.948529262086514,9.556113195201744,4.706351288056206,0.8545983278807706,0.2784442021083242,0.6183206106870229,,150.63904034896402,73.45765176299527,5759.311523082515,2.6047660395455976,0.6921310287891771,1.0,0.7611777535441657,near_1_3km,0.0227714822571166,32.2586,0.4824,0.6139,estimated,100% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Palais-Bourbon,paris,3464,80.0,110.03521939953812,4.565550731498352,0.9411472286374134,9.532958112009236,7.252241663915484,0.898094688221709,0.2066974595842956,0.5395496535796767,,148.7453798767967,70.20533880903491,5725.997667351129,2.924120473772992,0.6690346265991253,0.7029445727482679,0.36864896073903,mid_3_5km,0.0286733604284449,24.4845,0.4064,0.5511,mixed,50% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Pantheon,paris,2119,94.0,117.45351580934404,4.609006715264293,0.9340773949976404,9.54548857951864,9.162340726757904,0.8442661632845682,0.1392166116092496,0.3190184049079754,,93.88727678571428,53.73772321428572,4237.9296875,0.9745279764400911,,0.4228409627182633,0.0,centre_0_1km,0.0175400839341439,30.6371,0.2471,0.4916,observed,0% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Panthéon,paris,1857,80.0,78.36833602584814,4.36638701252012,0.9449294561120086,9.524660204631124,4.674847074468086,0.9041464728056005,0.2859450726978998,0.6278944534194938,,142.3564889606893,80.26332794830371,6328.459881529348,1.405271970791176,0.660164105875487,1.0,0.7905223478729133,near_1_3km,0.0153713713382281,50.0,0.4911,0.7929,estimated,100% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Passy,paris,7106,80.0,101.65261750633267,4.50518915572881,0.9401187728679988,9.528232746974387,7.08582738820254,0.9024767801857584,0.1607092597804672,0.5049254151421334,,159.0330739299611,54.9192607003891,4392.662155642023,5.596495429579979,0.6593428753188643,0.7233323951590206,0.359836757669575,far_5km_plus,0.0588201210174738,9.3368,0.3672,0.3371,mixed,56% of listings have estimated prices (IAB25 neighbourhood-median-derived)
Popincourt,paris,10986,80.0,83.7842253777535,4.361375147171991,0.9448580010922992,9.563815428727471,7.414617910447761,0.9055161114145276,0.1683051156016748,0.3410704533042054,,109.35066371681415,63.383849557522126,4902.620367809735,2.2311145816293543,0.6956535755403259,0.6582923721099582,0.3514472965592572,near_1_3km,0.0909369335066096,6.9701,0.272,0.3555,mixed,44% of listings have estimated prices (IAB25 neighbourhood-median-derived)
